Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Protein(%),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10649747,41.48357272,STOM BAC P0987,16/11/05-06:04:08,CORN,1953,6.926,172.30,1.000,958.84,11/7/2016,On,20.00,Yes,28.26,18.60,8887.1,158.70,8561.1,152.88,In,-0.0023,6553.5,0.0029,1.094,0.00,59.00,23,4.722,11.45,0.914,10.46,0.00010,0.0058,1816.7,0.451,11/7/2016
-85.10649385,41.48355492,STOM BAC P0987,16/11/05-06:04:08,CORN,1954,6.745,171.70,1.000,958.64,11/7/2016,On,20.00,Yes,27.30,18.50,8815.1,157.41,8502.1,151.82,In,-0.0023,6553.5,0.0026,1.172,0.00,64.00,23,4.599,11.15,0.853,9.510,9.676e-005,0.0054,1755.1,0.484,11/7/2016
-85.10649027,41.48353767,STOM BAC P0987,16/11/05-06:04:08,CORN,1955,6.562,171.60,1.000,958.42,11/7/2016,On,20.00,Yes,27.37,19.20,9083.8,162.21,8686.1,155.11,In,-0.0023,6553.5,0.0029,1.037,0.00,60.00,23,4.474,10.85,0.965,10.46,0.00011,0.0059,1759.3,0.428,11/7/2016
-85.10648698,41.48352021,STOM BAC P0987,16/11/05-06:04:08,CORN,1956,6.470,171.70,1.000,958.24,11/7/2016,On,20.00,Yes,29.79,19.10,10028,179.07,9600.8,171.44,In,-0.0023,6553.5,0.0029,1.022,0.00,67.00,23,4.411,10.69,0.978,10.46,9.755e-005,0.0055,1915.0,0.422,11/7/2016
-85.10648373,41.48350315,STOM BAC P0987,16/11/05-06:04:08,CORN,1957,6.470,171.90,1.000,958.15,11/7/2016,On,20.00,Yes,28.27,18.50,9517.3,169.95,9179.5,163.92,In,-0.00091,6553.5,0.0032,0.937,0.00,60.00,23,4.411,10.69,1.067,11.41,0.00011,0.0063,1817.5,0.387,11/7/2016
-85.10648033,41.48348573,STOM BAC P0987,16/11/05-06:04:08,CORN,1958,6.562,172.00,1.000,957.98,11/7/2016,On,20.00,Yes,27.25,18.70,9043.7,161.49,8701.2,155.38,In,-0.00091,6553.5,0.0029,1.037,0.00,64.00,23,4.474,10.85,0.965,10.46,0.00011,0.0060,1751.5,0.428,11/7/2016
-85.10647695,41.48346844,STOM BAC P0987,16/11/05-06:04:08,CORN,1959,6.470,172.00,1.000,957.76,11/7/2016,On,20.00,Yes,24.87,18.80,8372.5,149.51,8045.5,143.67,In,-0.00091,6553.5,0.0029,1.022,0.00,60.00,23,4.411,10.69,0.978,10.46,0.00012,0.0065,1598.8,0.422,11/7/2016
-85.10647358,41.48345243,STOM BAC P0987,16/11/05-06:04:08,CORN,1960,6.014,171.60,1.000,957.47,11/7/2016,On,20.00,Yes,25.46,18.50,9220.8,164.66,8893.5,158.81,In,-0.00045,6553.5,0.0026,1.045,0.00,60.00,23,4.100,9.940,0.957,9.510,0.00010,0.0058,1636.7,0.431,11/7/2016
-85.10647053,41.48343648,STOM BAC P0987,16/11/05-06:04:08,CORN,1961,6.014,172.40,1.000,957.26,11/7/2016,On,20.00,Yes,26.19,18.80,9485.5,169.38,9115.0,162.77,In,-0.0023,6553.5,0.0026,1.045,0.00,59.00,23,4.100,9.940,0.957,9.510,0.00010,0.0056,1683.7,0.431,11/7/2016
-85.10646802,41.48342051,STOM BAC P0987,16/11/05-06:04:08,CORN,1962,5.925,172.90,1.000,957.03,11/7/2016,On,20.00,Yes,24.79,19.40,9111.7,162.71,8691.1,155.20,In,-0.0041,6553.5,0.0029,0.936,0.00,60.00,23,4.040,9.794,1.068,10.46,0.00012,0.0066,1593.5,0.386,11/7/2016
-85.10646581,41.48340504,STOM BAC P0987,16/11/05-06:04:08,CORN,1963,6.014,173.50,1.000,956.87,11/7/2016,On,20.00,Yes,27.69,19.10,10027,179.06,9600.0,171.43,In,-0.0023,6553.5,0.0026,1.045,0.00,61.00,23,4.100,9.940,0.957,9.510,9.542e-005,0.0053,1779.8,0.431,11/7/2016
-85.10646345,41.48338882,STOM BAC P0987,16/11/05-06:04:08,CORN,1964,5.925,173.10,1.000,956.64,11/7/2016,On,20.00,Yes,27.15,18.70,9978.3,178.18,9600.4,171.44,In,-0.0046,6553.5,0.0026,1.030,0.00,59.00,23,4.040,9.794,0.971,9.510,9.732e-005,0.0054,1745.1,0.425,11/7/2016
-85.10646074,41.48337296,STOM BAC P0987,16/11/05-06:04:08,CORN,1965,6.014,172.70,1.000,956.50,11/7/2016,On,20.00,Yes,24.83,19.10,8990.9,160.55,8607.9,153.71,In,-0.00091,6553.5,0.0026,1.045,0.00,59.00,23,4.100,9.940,0.957,9.510,0.00011,0.0060,1595.9,0.431,11/7/2016
-85.10645778,41.48335712,STOM BAC P0987,16/11/05-06:04:08,CORN,1966,5.925,172.60,1.000,956.26,11/7/2016,On,20.00,Yes,25.49,18.40,9368.5,167.29,9047.0,161.55,In,-0.0023,6553.5,0.0026,1.030,0.00,60.00,23,4.040,9.794,0.971,9.510,0.00010,0.0058,1638.4,0.425,11/7/2016
-85.10645481,41.48334099,STOM BAC P0987,16/11/05-06:04:08,CORN,1967,6.014,172.20,1.000,955.91,11/7/2016,On,20.00,Yes,25.90,18.80,9379.6,167.49,9013.3,160.95,In,-0.0046,6553.5,0.0026,1.045,0.00,58.00,23,4.100,9.940,0.957,9.510,0.00010,0.0057,1664.9,0.431,11/7/2016
-85.10645183,41.48332528,STOM BAC P0987,16/11/05-06:04:08,CORN,1968,6.014,171.40,1.000,955.73,11/7/2016,On,20.00,Yes,24.93,19.10,9027.2,161.20,8642.6,154.33,In,-0.0041,6553.5,0.0026,1.045,0.00,65.00,23,4.100,9.940,0.957,9.510,0.00011,0.0059,1602.3,0.431,11/7/2016
-85.10644882,41.48330963,STOM BAC P0987,16/11/05-06:04:08,CORN,1969,6.014,171.50,1.000,955.62,11/7/2016,On,20.00,Yes,24.50,19.00,8873.5,158.46,8506.0,151.89,In,-0.0046,6553.5,0.0026,1.045,0.00,59.00,23,4.100,9.940,0.957,9.510,0.00011,0.0060,1575.1,0.431,11/7/2016
-85.10644583,41.48329385,STOM BAC P0987,16/11/05-06:04:08,CORN,1970,6.014,172.20,1.000,955.49,11/7/2016,On,20.00,Yes,23.54,18.50,8526.9,152.27,8224.2,146.86,In,-0.00091,6553.5,0.0026,1.045,0.00,61.00,23,4.100,9.940,0.957,9.510,0.00011,0.0063,1513.5,0.431,11/7/2016
-85.10644295,41.48327840,STOM BAC P0987,16/11/05-06:04:08,CORN,1971,5.925,172.60,1.000,955.28,11/7/2016,On,20.00,Yes,24.40,19.20,8968.6,160.15,8575.9,153.14,In,-0.0036,6553.5,0.0026,1.030,0.00,58.00,23,4.040,9.794,0.971,9.510,0.00011,0.0061,1568.5,0.425,11/7/2016
-85.10644013,41.48326274,STOM BAC P0987,16/11/05-06:04:08,CORN,1972,5.833,172.10,1.000,955.00,11/7/2016,On,20.00,Yes,28.88,19.70,10781,192.52,10245,182.95,In,-0.00045,6553.5,0.0026,1.014,0.00,60.00,23,3.977,9.642,0.986,9.510,9.149e-005,0.0051,1856.3,0.418,11/7/2016
-85.10643711,41.48324731,STOM BAC P0987,16/11/05-06:04:08,CORN,1973,5.925,171.40,1.000,954.87,11/7/2016,On,20.00,Yes,35.67,19.50,13110,234.11,12489,223.03,In,-0.0041,6553.5,0.0029,0.936,0.00,63.00,23,4.040,9.794,1.068,10.46,8.148e-005,0.0046,2292.8,0.386,11/7/2016
-85.10643413,41.48323160,STOM BAC P0987,16/11/05-06:04:08,CORN,1974,5.833,171.50,1.000,954.69,11/7/2016,On,20.00,Yes,40.18,18.50,15003,267.91,14470,258.40,In,-0.0041,6553.5,0.0029,0.922,0.00,64.00,23,3.977,9.642,1.085,10.46,7.232e-005,0.0040,2583.1,0.380,11/7/2016
-85.10643142,41.48321651,STOM BAC P0987,16/11/05-06:04:08,CORN,1975,5.833,171.90,1.000,954.66,11/7/2016,On,20.00,Yes,36.01,18.20,13446,240.11,13017,232.44,In,-0.0036,6553.5,0.0029,0.922,0.00,60.00,23,3.977,9.642,1.085,10.46,8.069e-005,0.0045,2315.1,0.380,11/7/2016
-85.10642847,41.48320093,STOM BAC P0987,16/11/05-06:04:08,CORN,1976,5.833,171.10,1.000,954.54,11/7/2016,On,20.00,Yes,33.69,18.70,12579,224.62,12102,216.12,In,-0.00045,6553.5,0.0029,0.922,0.00,63.00,23,3.977,9.642,1.085,10.46,8.625e-005,0.0048,2165.8,0.380,11/7/2016
-85.10642508,41.48318582,STOM BAC P0987,16/11/05-06:04:08,CORN,1977,5.833,171.00,1.000,954.45,11/7/2016,On,20.00,Yes,35.57,18.90,13282,237.17,12747,227.63,In,-0.0023,6553.5,0.0029,0.922,0.00,69.00,23,3.977,9.642,1.085,10.46,8.169e-005,0.0046,2286.8,0.380,11/7/2016
-85.10642183,41.48317106,STOM BAC P0987,16/11/05-06:04:08,CORN,1978,5.833,171.00,1.000,954.44,11/7/2016,On,20.00,Yes,35.23,18.40,13155,234.91,12704,226.85,In,-0.00045,6553.5,0.0032,0.845,0.00,67.00,23,3.977,9.642,1.184,11.41,8.997e-005,0.0050,2265.0,0.349,11/7/2016
-85.10641889,41.48315634,STOM BAC P0987,16/11/05-06:04:08,CORN,1979,5.650,171.00,1.000,954.53,11/7/2016,On,20.00,Yes,33.11,19.00,12766,227.96,12237,218.51,In,7.284e-009,6553.5,0.0032,0.818,0.00,72.00,23,3.852,9.338,1.222,11.41,9.573e-005,0.0054,2128.7,0.338,11/7/2016
-85.10641598,41.48314247,STOM BAC P0987,16/11/05-06:04:08,CORN,1980,5.741,170.80,1.000,954.77,11/7/2016,On,20.00,Yes,31.06,19.10,11781,210.38,11279,201.42,In,-0.00045,6553.5,0.0034,0.768,0.00,68.00,23,3.915,9.490,1.303,12.36,0.00011,0.0062,1996.5,0.317,11/7/2016
-85.10641277,41.48312756,STOM BAC P0987,16/11/05-06:04:08,CORN,1981,5.833,170.80,1.000,955.02,11/7/2016,On,20.00,Yes,31.30,18.60,11685,208.66,11256,201.01,In,-0.0023,6553.5,0.0032,0.845,0.00,70.00,23,3.977,9.642,1.184,11.41,0.00010,0.0057,2011.9,0.349,11/7/2016
-85.10640898,41.48311035,STOM BAC P0987,16/11/05-06:04:08,CORN,1982,6.562,171.00,1.000,955.20,11/7/2016,On,20.00,Yes,30.88,19.20,10249,183.02,9800.1,175.00,In,-0.00045,6553.5,0.0037,0.815,0.00,77.00,23,4.474,10.85,1.228,13.31,0.00012,0.0067,1984.9,0.336,11/7/2016
-85.10640521,41.48309313,STOM BAC P0987,16/11/05-06:04:08,CORN,1983,6.654,171.10,1.000,955.34,11/7/2016,On,20.00,Yes,28.95,19.30,9475.8,169.21,9049.7,161.60,In,-0.0041,6553.5,0.0034,0.890,0.00,70.00,23,4.537,11.00,1.124,12.36,0.00012,0.0066,1860.9,0.367,11/7/2016
-85.10640183,41.48307633,STOM BAC P0987,16/11/05-06:04:08,CORN,1984,6.470,171.70,1.000,955.70,11/7/2016,On,20.00,Yes,29.45,18.90,9915.3,177.06,9516.4,169.94,In,-0.0041,6553.5,0.0034,0.865,0.00,72.00,23,4.411,10.69,1.156,12.36,0.00012,0.0065,1893.5,0.357,11/7/2016
-85.10639873,41.48305954,STOM BAC P0987,16/11/05-06:04:08,CORN,1985,6.470,171.40,1.000,955.89,11/7/2016,On,20.00,Yes,25.77,18.20,8673.9,154.89,8396.8,149.94,In,-0.00045,6553.5,0.0034,0.865,0.00,72.00,23,4.411,10.69,1.156,12.36,0.00013,0.0075,1656.4,0.357,11/7/2016
-85.10639537,41.48304218,STOM BAC P0987,16/11/05-06:04:08,CORN,1986,6.745,171.40,1.000,956.14,11/7/2016,On,20.00,Yes,34.28,18.60,11068,197.64,10662,190.39,In,-0.0046,6553.5,0.0034,0.902,0.00,74.00,23,4.599,11.15,1.109,12.36,0.00010,0.0056,2203.6,0.372,11/7/2016
-85.10639161,41.48302375,STOM BAC P0987,16/11/05-06:04:08,CORN,1987,7.018,171.10,1.000,956.17,11/7/2016,On,20.00,Yes,35.23,18.90,10933,195.23,10493,187.37,In,-0.0041,6553.5,0.0037,0.871,0.00,72.00,23,4.785,11.60,1.148,13.31,0.00010,0.0059,2264.5,0.359,11/7/2016
-85.10638814,41.48300559,STOM BAC P0987,16/11/05-06:04:08,CORN,1988,6.834,171.40,1.000,956.25,11/7/2016,On,20.00,Yes,30.86,19.20,9835.2,175.63,9404.6,167.94,In,-0.0023,6553.5,0.0034,0.914,0.00,73.00,23,4.660,11.30,1.094,12.36,0.00011,0.0062,1983.9,0.377,11/7/2016
-85.10638494,41.48298783,STOM BAC P0987,16/11/05-06:04:08,CORN,1989,6.745,171.40,1.000,956.37,11/7/2016,On,20.00,Yes,34.75,19.30,11220,200.36,10716,191.35,In,-0.00045,6553.5,0.0034,0.902,0.00,74.00,23,4.599,11.15,1.109,12.36,9.883e-005,0.0055,2233.9,0.372,11/7/2016
-85.10638118,41.48296956,STOM BAC P0987,16/11/05-06:04:08,CORN,1990,6.926,170.70,1.000,956.51,11/7/2016,On,20.00,Yes,36.74,18.50,11555,206.33,11144,199.01,In,-0.0041,6553.5,0.0034,0.926,0.00,73.00,23,4.722,11.45,1.080,12.36,9.347e-005,0.0052,2362.0,0.382,11/7/2016
-85.10637675,41.48295077,STOM BAC P0987,16/11/05-06:04:08,CORN,1991,7.110,170.40,1.000,956.51,11/7/2016,On,20.00,Yes,26.59,19.10,8146.9,145.48,7799.8,139.28,In,-0.00045,6553.5,0.0034,0.951,0.00,72.00,23,4.847,11.75,1.052,12.36,0.00013,0.0072,1709.6,0.392,11/7/2016
-85.10637255,41.48293265,STOM BAC P0987,16/11/05-06:04:08,CORN,1992,7.018,170.80,1.000,956.65,11/7/2016,On,20.00,Yes,20.80,18.60,6455.1,115.27,6218.3,111.04,In,-0.0041,6553.5,0.0034,0.938,0.00,72.00,23,4.785,11.60,1.066,12.36,0.00017,0.0092,1337.1,0.387,11/7/2016
-85.10636899,41.48291454,STOM BAC P0987,16/11/05-06:04:08,CORN,1993,7.018,171.30,1.000,956.72,11/7/2016,On,20.00,Yes,22.23,18.70,6900.0,123.21,6638.7,118.55,In,-0.0041,6553.5,0.0034,0.938,0.00,73.00,23,4.785,11.60,1.066,12.36,0.00015,0.0087,1429.2,0.387,11/7/2016
-85.10636481,41.48289643,STOM BAC P0987,16/11/05-06:04:08,CORN,1994,6.926,171.60,1.000,956.89,11/7/2016,On,20.00,Yes,20.75,18.20,6526.6,116.55,6318.1,112.82,In,-0.0023,6553.5,0.0034,0.926,0.00,70.00,23,4.722,11.45,1.080,12.36,0.00017,0.0093,1334.2,0.382,11/7/2016
-85.10636050,41.48287710,STOM BAC P0987,16/11/05-06:04:08,CORN,1995,7.566,171.80,1.000,957.02,11/7/2016,On,20.00,Yes,28.22,18.90,8123.4,145.06,7796.6,139.22,In,-0.0023,6553.5,0.0034,1.011,0.00,79.00,23,5.158,12.51,0.989,12.36,0.00012,0.0068,1814.0,0.417,11/7/2016
-85.10635643,41.48285579,STOM BAC P0987,16/11/05-06:04:08,CORN,1996,8.110,172.30,1.000,957.18,11/7/2016,On,20.00,Yes,33.25,19.80,8929.8,159.46,8475.4,151.35,In,-0.0023,6553.5,0.0040,0.940,0.00,78.00,23,5.530,13.41,1.064,14.27,0.00012,0.0067,2137.6,0.388,11/7/2016
-85.10635172,41.48283517,STOM BAC P0987,16/11/05-06:04:08,CORN,1997,8.018,166.10,1.000,957.33,11/7/2016,On,20.00,Yes,31.11,20.40,8451.1,150.91,7961.1,142.16,In,-0.0023,6553.5,0.0037,0.995,0.00,78.00,23,5.467,13.25,1.005,13.31,0.00012,0.0067,2000.1,0.411,11/7/2016
-85.10634027,41.48281193,STOM BAC P0987,16/11/05-06:04:08,CORN,1998,9.022,155.10,1.000,957.37,11/7/2016,On,20.00,Yes,23.22,20.00,5606.5,100.12,5307.9,94.78,In,-0.00091,6553.5,0.0040,1.045,0.00,95.00,23,6.152,14.91,0.957,14.27,0.00017,0.0096,1493.0,0.431,11/7/2016
-85.10642555,41.48279747,STOM BAC P0987,16/11/05-06:04:08,CORN,1999,6.289,357.60,1.000,958.22,11/7/2016,On,20.00,Yes,7.028,20.40,2433.8,43.46,2292.7,40.94,In,-0.0041,6553.5,0.0021,1.366,0.00,53.00,24,4.288,10.40,0.732,7.608,0.00030,0.017,451.80,0.564,11/7/2016
-85.10642786,41.48281690,STOM BAC P0987,16/11/05-06:04:08,CORN,2000,7.198,354.40,1.000,958.02,11/7/2016,On,20.00,Yes,11.08,20.50,3352.8,59.87,3154.4,56.33,In,-0.0023,6553.5,0.0026,1.251,0.00,61.00,24,4.908,11.90,0.799,9.510,0.00024,0.013,712.32,0.516,11/7/2016
-85.10643102,41.48283655,STOM BAC P0987,16/11/05-06:04:08,CORN,2001,7.110,353.90,1.000,957.89,11/7/2016,On,20.00,Yes,12.88,20.40,3946.3,70.47,3717.4,66.38,In,-0.0036,6553.5,0.0026,1.236,0.00,56.00,24,4.847,11.75,0.809,9.510,0.00021,0.011,828.11,0.510,11/7/2016
-85.10643392,41.48285629,STOM BAC P0987,16/11/05-06:04:08,CORN,2002,7.110,353.40,1.000,958.19,11/7/2016,On,20.00,Yes,13.93,20.40,4268.0,76.21,4020.5,71.80,In,-0.0046,6553.5,0.0026,1.236,0.00,56.00,24,4.847,11.75,0.809,9.510,0.00019,0.011,895.63,0.510,11/7/2016
-85.10643691,41.48287552,STOM BAC P0987,16/11/05-06:04:08,CORN,2003,6.926,352.90,1.000,958.35,11/7/2016,On,20.00,Yes,19.09,20.50,6003.9,107.21,5648.6,100.87,In,-0.0041,6553.5,0.0026,1.204,0.00,60.00,24,4.722,11.45,0.831,9.510,0.00014,0.0077,1227.3,0.497,11/7/2016
-85.10643996,41.48289455,STOM BAC P0987,16/11/05-06:04:08,CORN,2004,7.110,352.10,1.000,958.37,11/7/2016,On,20.00,Yes,25.26,19.50,7738.7,138.19,7372.4,131.65,In,-0.0046,6553.5,0.0026,1.236,0.00,58.00,24,4.847,11.75,0.809,9.510,0.00010,0.0059,1623.9,0.510,11/7/2016
-85.10644353,41.48291306,STOM BAC P0987,16/11/05-06:04:08,CORN,2005,7.018,351.80,1.000,958.28,11/7/2016,On,20.00,Yes,29.76,19.60,9236.5,164.94,8788.4,156.94,In,-0.00045,6553.5,0.0026,1.220,0.00,64.00,24,4.785,11.60,0.820,9.510,8.876e-005,0.0050,1913.2,0.503,11/7/2016
-85.10644735,41.48293190,STOM BAC P0987,16/11/05-06:04:08,CORN,2006,7.110,351.80,1.000,958.09,11/7/2016,On,20.00,Yes,29.44,19.50,9018.9,161.05,8592.0,153.43,In,-0.00045,6553.5,0.0032,1.030,0.00,63.00,24,4.847,11.75,0.971,11.41,0.00011,0.0060,1892.6,0.425,11/7/2016
-85.10645104,41.48295057,STOM BAC P0987,16/11/05-06:04:08,CORN,2007,7.018,351.50,1.000,957.95,11/7/2016,On,20.00,Yes,30.46,19.30,9452.2,168.79,9027.2,161.20,In,-0.0023,6553.5,0.0032,1.016,0.00,69.00,24,4.785,11.60,0.984,11.41,0.00010,0.0058,1957.9,0.419,11/7/2016
-85.10645428,41.48296862,STOM BAC P0987,16/11/05-06:04:08,CORN,2008,6.926,351.90,1.000,957.74,11/7/2016,On,20.00,Yes,32.15,19.30,10109,180.52,9654.3,172.40,In,9.655e-009,6553.5,0.0032,1.003,0.00,68.00,24,4.722,11.45,0.997,11.41,9.862e-005,0.0055,2066.5,0.414,11/7/2016
-85.10645788,41.48298651,STOM BAC P0987,16/11/05-06:04:08,CORN,2009,6.926,351.10,1.000,957.57,11/7/2016,On,20.00,Yes,32.21,19.40,10129,180.87,9661.4,172.53,In,-0.00045,6553.5,0.0032,1.003,0.00,69.00,24,4.722,11.45,0.997,11.41,9.842e-005,0.0055,2070.6,0.414,11/7/2016
-85.10646193,41.48300506,STOM BAC P0987,16/11/05-06:04:08,CORN,2010,6.926,351.60,1.000,957.35,11/7/2016,On,20.00,Yes,29.81,18.80,9373.9,167.39,9007.9,160.85,In,-0.0036,6553.5,0.0032,1.003,0.00,70.00,24,4.722,11.45,0.997,11.41,0.00011,0.0060,1916.2,0.414,11/7/2016
-85.10646558,41.48302357,STOM BAC P0987,16/11/05-06:04:08,CORN,2011,6.926,352.40,1.000,957.07,11/7/2016,On,20.00,Yes,33.32,19.30,10479,187.13,10008,178.71,In,-0.0023,6553.5,0.0034,0.926,0.00,73.00,24,4.722,11.45,1.080,12.36,0.00010,0.0058,2142.2,0.382,11/7/2016
-85.10646848,41.48304096,STOM BAC P0987,16/11/05-06:04:08,CORN,2012,6.745,352.40,1.000,956.85,11/7/2016,On,20.00,Yes,34.16,19.80,11031,196.98,10469,186.95,In,-0.0023,6553.5,0.0034,0.902,0.00,64.00,24,4.599,11.15,1.109,12.36,0.00010,0.0056,2196.2,0.372,11/7/2016
-85.10647178,41.48305951,STOM BAC P0987,16/11/05-06:04:08,CORN,2013,6.926,351.90,1.000,956.52,11/7/2016,On,20.00,Yes,36.49,19.80,11476,204.92,10892,194.49,In,-0.00091,6553.5,0.0032,1.003,0.00,68.00,24,4.722,11.45,0.997,11.41,8.687e-005,0.0049,2345.9,0.414,11/7/2016
-85.10647548,41.48307775,STOM BAC P0987,16/11/05-06:04:08,CORN,2014,6.926,351.30,1.000,956.32,11/7/2016,On,20.00,Yes,38.77,19.10,12191,217.69,11671,208.42,In,-0.0023,6553.5,0.0032,1.003,0.00,65.00,24,4.722,11.45,0.997,11.41,8.178e-005,0.0046,2492.0,0.414,11/7/2016
-85.10647920,41.48309562,STOM BAC P0987,16/11/05-06:04:08,CORN,2015,6.745,351.70,1.000,956.15,11/7/2016,On,20.00,Yes,43.00,19.20,13883,247.91,13275,237.05,In,-0.00091,6553.5,0.0032,0.977,0.00,68.00,24,4.599,11.15,1.024,11.41,7.373e-005,0.0041,2764.0,0.403,11/7/2016
-85.10648233,41.48311252,STOM BAC P0987,16/11/05-06:04:08,CORN,2016,6.378,352.10,1.000,956.02,11/7/2016,On,20.00,Yes,41.20,19.80,14068,251.21,13352,238.43,In,7.837e-009,6553.5,0.0032,0.924,0.00,68.00,24,4.349,10.54,1.083,11.41,7.695e-005,0.0043,2648.3,0.381,11/7/2016
-85.10648522,41.48312950,STOM BAC P0987,16/11/05-06:04:08,CORN,2017,6.378,351.90,1.000,955.85,11/7/2016,On,20.00,Yes,40.69,20.20,13896,248.15,13124,234.35,In,7.623e-009,6553.5,0.0034,0.853,0.00,73.00,24,4.349,10.54,1.173,12.36,8.439e-005,0.0047,2616.0,0.352,11/7/2016
-85.10648840,41.48314630,STOM BAC P0987,16/11/05-06:04:08,CORN,2018,6.470,351.60,1.000,955.57,11/7/2016,On,20.00,Yes,42.07,19.30,14161,252.88,13525,241.51,In,-0.0023,6553.5,0.0034,0.865,0.00,69.00,24,4.411,10.69,1.156,12.36,8.164e-005,0.0046,2704.3,0.357,11/7/2016
-85.10649176,41.48316293,STOM BAC P0987,16/11/05-06:04:08,CORN,2019,6.289,351.00,1.000,955.40,11/7/2016,On,20.00,Yes,38.86,19.10,13457,240.31,12884,230.07,In,-0.00045,6553.5,0.0034,0.841,0.00,70.00,24,4.288,10.40,1.189,12.36,8.837e-005,0.0049,2498.1,0.347,11/7/2016
-85.10649515,41.48317894,STOM BAC P0987,16/11/05-06:04:08,CORN,2020,6.198,351.60,1.000,955.36,11/7/2016,On,20.00,Yes,39.76,19.50,13973,249.52,13312,237.71,In,-0.0023,6553.5,0.0034,0.829,0.00,72.00,24,4.226,10.24,1.207,12.36,8.637e-005,0.0048,2556.0,0.342,11/7/2016
-85.10649827,41.48319459,STOM BAC P0987,16/11/05-06:04:08,CORN,2021,6.198,351.90,1.000,955.46,11/7/2016,On,20.00,Yes,43.77,19.80,15382,274.69,14600,260.71,In,-0.0046,6553.5,0.0034,0.829,0.00,73.00,24,4.226,10.24,1.207,12.36,7.846e-005,0.0044,2813.8,0.342,11/7/2016
-85.10650096,41.48320962,STOM BAC P0987,16/11/05-06:04:08,CORN,2022,6.106,352.20,1.000,955.71,11/7/2016,On,20.00,Yes,38.75,20.00,13823,246.84,13087,233.69,In,-0.0041,6553.5,0.0034,0.816,0.00,73.00,24,4.163,10.09,1.225,12.36,8.862e-005,0.0050,2491.1,0.337,11/7/2016
-85.10650375,41.48322518,STOM BAC P0987,16/11/05-06:04:08,CORN,2023,6.014,351.90,1.000,955.81,11/7/2016,On,20.00,Yes,36.16,20.20,13095,233.83,12366,220.82,In,-0.00091,6553.5,0.0034,0.804,0.00,78.00,24,4.100,9.940,1.244,12.36,9.498e-005,0.0053,2324.3,0.332,11/7/2016
-85.10650696,41.48324061,STOM BAC P0987,16/11/05-06:04:08,CORN,2024,6.014,351.10,1.000,955.87,11/7/2016,On,20.00,Yes,33.66,20.20,12192,217.72,11514,205.61,In,-0.00045,6553.5,0.0037,0.747,0.00,85.00,24,4.100,9.940,1.339,13.31,0.00011,0.0062,2164.1,0.308,11/7/2016
-85.10651031,41.48325673,STOM BAC P0987,16/11/05-06:04:08,CORN,2025,6.106,351.50,1.000,955.93,11/7/2016,On,20.00,Yes,28.68,19.40,10230,182.68,9757.7,174.25,In,-0.0041,6553.5,0.0040,0.707,0.00,74.00,24,4.163,10.09,1.414,14.27,0.00014,0.0077,1843.6,0.292,11/7/2016
-85.10651352,41.48327239,STOM BAC P0987,16/11/05-06:04:08,CORN,2026,6.106,351.80,1.000,955.94,11/7/2016,On,20.00,Yes,26.24,19.00,9359.2,167.13,8971.6,160.21,In,5.817e-009,6553.5,0.0037,0.758,0.00,74.00,24,4.163,10.09,1.319,13.31,0.00014,0.0079,1686.7,0.313,11/7/2016
-85.10651619,41.48328797,STOM BAC P0987,16/11/05-06:04:08,CORN,2027,6.106,352.60,1.000,956.13,11/7/2016,On,20.00,Yes,28.72,19.50,10244,182.92,9758.6,174.26,In,5.620e-009,6553.5,0.0037,0.758,0.00,73.00,24,4.163,10.09,1.319,13.31,0.00013,0.0072,1846.0,0.313,11/7/2016
-85.10651881,41.48330382,STOM BAC P0987,16/11/05-06:04:08,CORN,2028,6.106,351.70,1.000,956.36,11/7/2016,On,20.00,Yes,31.78,19.80,11337,202.44,10760,192.14,In,-0.0023,6553.5,0.0037,0.758,0.00,73.00,24,4.163,10.09,1.319,13.31,0.00012,0.0065,2043.0,0.313,11/7/2016
-85.10652192,41.48331972,STOM BAC P0987,16/11/05-06:04:08,CORN,2029,6.106,351.20,1.000,956.52,11/7/2016,On,20.00,Yes,32.01,18.70,11417,203.88,10985,196.16,In,-0.0023,6553.5,0.0037,0.758,0.00,73.00,24,4.163,10.09,1.319,13.31,0.00012,0.0065,2057.6,0.313,11/7/2016
-85.10652547,41.48333629,STOM BAC P0987,16/11/05-06:04:08,CORN,2030,6.289,351.20,1.000,956.59,11/7/2016,On,20.00,Yes,31.08,18.90,10764,192.21,10331,184.48,In,-0.00045,6553.5,0.0034,0.841,0.00,72.00,24,4.288,10.40,1.189,12.36,0.00011,0.0062,1998.1,0.347,11/7/2016
